resultId,raceId,driverId,constructorId,number,grid,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
20713,353,22,3,9,10,7,6,55,10170067,45,6,01:51.6,181.187,1
20714,353,155,15,23,12,8,4,55,10178699,42,14,01:53.1,178.748,1
20715,353,2,15,22,13,9,2,55,10180917,42,15,01:53.3,178.469,1
20716,353,807,3,10,11,10,1,55,10181661,43,10,01:52.0,180.511,1
20717,353,153,5,17,15,11,0,55,10184956,43,9,01:52.0,180.543,1
20718,353,18,1,1,7,12,0,55,10190749,42,11,01:52.2,180.171,1
20731,354,20,9,5,2,1,25,71,5591803,70,6,01:14.3,208.828,1
20732,354,17,9,6,3,2,18,71,5596046,69,4,01:14.0,209.493,1
20733,354,4,6,8,5,3,15,71,5598610,67,2,01:13.9,210.038,1
20734,354,1,1,2,4,4,12,71,5606437,66,1,01:13.9,210.049,1
20735,354,18,1,1,11,5,10,71,5607396,71,3,01:13.9,209.819,1
20736,354,3,131,4,13,6,8,71,5627123,65,5,01:14.2,209.107,1
20737,354,30,131,3,8,7,6,71,5635259,71,12,01:15.2,206.229,1
20755,355,20,9,5,1,1,25,55,5976837,50,4,01:41.7,196.526,1
20756,355,1,1,2,2,2,18,55,5986999,47,1,01:41.3,197.428,1
20757,355,18,1,1,4,3,15,55,5987884,48,2,01:41.6,196.725,1
20758,355,3,131,4,9,4,12,55,6007584,52,3,01:41.7,196.58,1
20759,355,9,4,11,11,5,10,55,6015863,51,5,01:41.8,196.499,1
20760,355,808,4,12,10,6,8,55,6020357,52,8,01:42.3,195.427,1
20761,355,4,6,8,3,7,6,55,6020634,52,7,01:42.2,195.588,1
20762,355,17,9,6,5,8,4,55,6021080,52,6,01:42.2,195.647,1
20763,355,153,5,17,17,9,2,55,6027038,49,15,01:42.7,194.636,1
20764,355,13,6,7,6,10,1,55,6027705,52,14,01:42.7,194.64,1
20765,355,2,15,22,14,11,0,55,6028388,52,12,01:42.7,194.738,1
20766,355,22,3,9,7,12,0,55,6034523,50,11,01:42.7,194.746,1
20767,355,16,10,14,13,13,0,55,6035162,52,13,01:42.7,194.696,1
20768,355,155,15,23,12,14,0,55,6036395,53,16,01:42.7,194.624,1
20769,355,67,5,16,18,15,0,55,6040015,50,10,01:42.6,194.928,1
20770,355,807,3,10,15,16,0,55,6041600,51,9,01:42.4,195.263,1
20779,841,20,9,1,1,1,25,58,5370259,44,4,01:29.8,212.488,1
20780,841,1,1,3,2,2,18,58,5392556,41,8,01:30.3,211.382,1
20781,841,808,4,10,6,3,15,58,5400819,55,7,01:30.1,211.969,1
20782,841,4,6,5,5,4,12,58,5402031,49,2,01:29.5,213.336,1
20783,841,17,9,2,3,5,10,58,5408430,50,3,01:29.6,213.066,1
20784,841,18,1,4,4,6,8,58,5424563,49,5,01:29.9,212.396,1
20785,841,13,6,6,8,7,6,58,5455445,55,1,01:28.9,214.631,1
20801,842,20,9,1,1,1,25,56,5859832,33,6,01:41.5,196.523,1
20802,842,18,1,4,4,2,18,56,5863093,50,4,01:41.3,197.057,1
20803,842,2,4,9,6,3,15,56,5884907,47,7,01:41.5,196.508,1
20804,842,17,9,2,3,4,12,56,5886216,46,1,01:40.6,198.415,1
20805,842,13,6,6,7,5,10,56,5896790,41,9,01:42.0,195.637,1
20806,842,4,6,5,5,6,8,56,5897080,49,2,01:40.7,198.127,1
20807,842,155,15,16,10,7,6,56,5926271,39,10,01:42.1,195.453,1
20808,842,1,1,3,2,8,4,56,5929789,54,5,01:41.5,196.575,1
20809,842,30,131,7,11,9,2,56,5944728,45,11,01:42.5,194.698,1
20810,842,814,10,15,14,10,1,56,5951395,48,13,01:42.9,193.956,1
20811,842,16,10,14,17,11,0,55,5961211,34,14,01:43.0,193.786,11
20825,843,1,1,3,3,1,25,56,5818226,48,2,01:40.4,195.424,1
20826,843,20,9,1,1,2,18,56,5823424,47,8,01:41.3,193.677,1
20827,843,17,9,2,18,3,15,56,5825781,42,1,01:39.0,198.232,1
20828,843,18,1,4,2,4,12,56,5828226,39,3,01:40.6,195.021,1
20829,843,3,131,8,4,5,10,56,5831674,41,5,01:41.2,193.974,1
20830,843,13,6,6,6,6,8,56,5834066,39,10,01:41.7,192.997,1
20831,843,4,6,5,5,7,6,56,5848848,41,15,01:42.1,192.256,1
20832,843,30,131,7,14,8,4,56,5849252,46,6,01:41.2,193.88,1
20833,843,808,4,10,10,9,2,56,5875630,50,7,01:41.3,193.792,1
20834,843,155,15,16,13,10,1,56,5881499,32,17,01:42.6,191.306,1
20835,843,814,10,15,8,11,0,56,5886983,45,18,01:42.6,191.237,1
20836,843,2,4,9,16,12,0,56,5890965,51,16,01:42.4,191.625,1
20837,843,22,3,11,15,13,0,56,5908415,45,13,01:42.0,192.329,1
20838,843,67,5,18,9,14,0,56,5908897,45,11,01:41.7,192.963,1
20849,844,20,9,1,1,1,25,58,5417558,50,3,01:29.9,213.669,1
20850,844,17,9,2,2,2,18,58,5426365,48,1,01:29.7,214.226,1
20851,844,4,6,5,5,3,15,58,5427633,48,6,01:30.3,212.86,1
20852,844,1,1,3,4,4,12,58,5457790,48,4,01:30.1,213.264,1
20853,844,3,131,8,3,5,10,58,5465097,47,7,01:30.6,212.169,1
20854,844,18,1,4,6,6,8,58,5476989,47,13,01:31.2,210.786,1
20855,844,2,4,9,9,7,6,58,5478415,52,5,01:30.2,213.145,1
20856,844,808,4,10,7,8,4,58,5485726,48,8,01:30.6,212.063,1
20857,844,67,5,18,16,9,2,58,5486952,44,14,01:31.4,210.341,1
20858,844,155,15,16,24,10,1,58,5495579,45,10,01:31.0,211.085,1
20859,844,13,6,6,10,11,0,58,5497381,57,11,01:31.1,210.9,1
20860,844,30,131,7,8,12,0,58,5503002,47,12,01:31.2,210.819,1
20873,845,20,9,1,2,1,25,66,5943301,60,4,01:27.2,192.262,1
20874,845,1,1,3,3,2,18,66,5943931,52,1,01:26.7,193.227,1
20875,845,18,1,4,5,3,15,66,5978998,63,7,01:27.5,191.48,1
20876,845,17,9,2,1,4,12,66,5991267,50,5,01:27.2,192.207,1
20897,846,20,9,1,1,1,25,78,7778373,78,2,01:16.3,157.656,1
20898,846,4,6,5,4,2,18,78,7779511,77,4,01:16.5,157.236,1
20899,846,18,1,4,2,3,15,78,7780751,78,3,01:16.5,157.252,1
20900,846,17,9,2,3,4,12,78,7801474,78,1,01:16.2,157.724,1
20901,846,155,15,16,12,5,10,78,7805289,76,7,01:18.3,153.547,1
20902,846,1,1,3,9,6,8,78,7805583,54,5,01:17.8,154.456,1
20920,847,18,1,4,7,1,25,70,14679537,69,1,01:17.0,204.007,1
20921,847,20,9,1,1,2,18,70,14682246,69,2,01:17.2,203.317,1
20922,847,17,9,2,4,3,15,70,14693365,65,8,01:19.6,197.3,1
20923,847,30,131,7,8,4,12,70,14693756,70,4,01:19.1,198.382,1
20924,847,808,4,10,10,5,10,70,14699932,68,3,01:19.1,198.593,1
20925,847,13,6,6,3,6,8,70,14712762,68,5,01:19.1,198.357,1
20926,847,155,15,16,13,7,6,70,14712807,70,10,01:20.2,195.723,1
20927,847,153,5,19,24,8,4,70,14715501,69,13,01:20.4,195.339,1
20928,847,22,3,11,16,9,2,70,14724654,68,11,01:20.3,195.472,1
20929,847,67,5,18,15,10,1,70,14726593,69,7,01:19.5,197.461,1
20930,847,3,131,8,6,11,0,70,14729991,69,9,01:20.1,196.07,1
20931,847,37,15,17,17,12,0,70,14743144,70,12,01:20.4,195.343,1
20944,848,20,9,1,1,1,25,57,5976169,53,1,01:41.9,191.536,1
20945,848,4,6,5,4,2,18,57,5987060,49,2,01:42.3,190.683,1
20946,848,17,9,2,2,3,15,57,6003424,39,4,01:42.5,190.262,1
20947,848,1,1,3,3,4,12,57,6022359,47,6,01:42.9,189.499,1
20948,848,13,6,6,5,5,10,57,6027874,53,5,01:42.7,189.945,1
20949,848,18,1,4,6,6,8,57,6036234,57,3,01:42.3,190.623,1
20950,848,3,131,8,7,7,6,57,6074259,53,12,01:43.6,188.215,1
20968,849,4,6,5,3,1,25,52,5321196,41,1,01:34.9,223.454,1
20969,849,20,9,1,2,2,18,52,5337707,38,3,01:35.6,221.918,1
20970,849,17,9,2,1,3,15,52,5338143,49,4,01:35.7,221.686,1
20971,849,1,1,3,10,4,12,52,5350182,39,5,01:36.2,220.499,1
20972,849,13,6,6,4,5,10,52,5350206,49,2,01:35.5,222.129,1
20973,849,3,131,8,9,6,8,52,5381861,32,13,01:37.1,218.47,1
20974,849,815,15,17,12,7,6,52,5386786,35,7,01:36.7,219.413,1
20975,849,2,4,9,16,8,4,52,5396738,37,14,01:37.1,218.371,1
20976,849,30,131,7,13,9,2,52,5399108,34,11,01:37.0,218.558,1
20977,849,153,5,19,18,10,1,52,5400304,38,15,01:37.2,218.275,1
20978,849,16,10,14,11,11,0,52,5400908,42,9,01:36.7,219.213,1
20979,849,808,4,10,14,12,0,52,5401877,40,6,01:36.3,220.206,1
20992,850,1,1,3,2,1,25,60,5850334,59,1,01:34.3,196.526,1
20993,850,4,6,5,4,2,18,60,5854314,60,5,01:34.6,195.853,1
20994,850,17,9,2,1,3,15,60,5860122,60,2,01:34.5,196.18,1
20995,850,20,9,1,3,4,12,60,5898255,47,3,01:34.6,195.933,1
20996,850,13,6,6,5,5,10,60,5902586,51,4,01:34.6,195.888,1
20997,850,16,10,14,8,6,8,60,5936542,57,10,01:36.7,191.745,1
21016,851,18,1,4,3,1,25,70,6402337,58,6,01:23.9,187.898,1
21017,851,20,9,1,1,2,18,70,6405925,70,5,01:23.9,188.036,1
21018,851,4,6,5,5,3,15,70,6422156,62,3,01:23.7,188.405,1
21019,851,1,1,3,2,4,12,70,6450675,61,2,01:23.7,188.517,1
21020,851,17,9,2,6,5,10,70,6452079,61,4,01:23.7,188.389,1
21021,851,13,6,6,4,6,8,70,6485513,61,1,01:23.4,189.073,1
21040,852,20,9,1,1,1,25,44,5204893,36,4,01:50.5,228.285,1
21041,852,17,9,2,3,2,18,44,5208634,33,1,01:49.9,229.465,1
21042,852,18,1,4,13,3,15,44,5214562,39,2,01:50.1,229.092,1
21043,852,4,6,5,8,4,12,44,5217915,41,5,01:51.1,226.937,1
21044,852,30,131,7,24,5,10,44,5252357,34,6,01:51.1,226.876,1
21045,852,3,131,8,5,6,8,44,5253567,39,8,01:52.3,224.601,1
21046,852,16,10,14,15,7,6,44,5264606,33,10,01:52.6,223.946,1
21047,852,13,6,6,4,8,4,44,5270969,42,7,01:51.6,226.008,1
21048,852,808,4,10,10,9,2,44,5276810,34,9,01:52.4,224.263,1
21049,852,813,3,12,21,10,1,44,5282508,43,12,01:53.4,222.423,1
21050,852,814,10,15,17,11,0,44,5288887,32,11,01:53.2,222.696,1
21051,852,155,15,16,12,12,0,44,5296869,35,14,01:53.9,221.429,1
21052,852,811,4,9,7,13,0,44,5297878,39,13,01:53.6,221.987,1
21064,853,20,9,1,1,1,25,53,4846172,49,3,01:26.6,240.937,1
21065,853,18,1,4,3,2,18,53,4855762,52,2,01:26.2,241.915,1
21066,853,4,6,5,4,3,15,53,4863081,50,6,01:27.2,239.185,1
21067,853,1,1,3,2,4,12,53,4863589,52,1,01:26.2,241.971,1
21068,853,30,131,7,8,5,10,53,4878849,46,7,01:27.4,238.607,1
21069,853,13,6,6,6,6,8,53,4889165,53,5,01:26.9,239.919,1
21088,854,20,9,1,1,1,25,61,7146757,51,2,01:48.7,168.029,1
21089,854,18,1,4,3,2,18,61,7148494,54,1,01:48.5,168.392,1
21090,854,17,9,2,2,3,15,61,7176036,54,3,01:50.1,165.892,1
21091,854,4,6,5,5,4,12,61,7202206,58,5,01:50.9,164.691,1
21092,854,1,1,3,4,5,10,61,7214523,54,4,01:50.8,164.779,1
21093,854,814,10,15,10,6,8,61,7257824,41,15,01:54.2,159.864,1
21112,855,18,1,4,2,1,25,53,5453427,52,1,01:36.6,216.481,1
21113,855,4,6,5,5,2,18,53,5454587,50,4,01:36.7,216.226,1
21114,855,20,9,1,1,3,15,53,5455433,52,6,01:36.9,215.704,1
21115,855,17,9,2,6,4,12,53,5461498,47,5,01:36.8,215.9,1
21116,855,1,1,3,3,5,10,53,5477695,49,9,01:37.6,214.093,1
21117,855,30,131,7,8,6,8,53,5480547,53,12,01:37.9,213.501,1
21118,855,13,6,6,4,7,6,53,5481667,50,11,01:37.8,213.754,1
21119,855,815,15,17,17,8,4,53,5492804,39,2,01:36.6,216.479,1
21120,855,808,4,10,10,9,2,53,5496034,47,7,01:37.1,215.399,1
21121,855,3,131,8,23,10,1,53,5497749,50,3,01:36.6,216.378,1
21122,855,16,10,14,11,11,0,53,5507874,43,14,01:38.1,213.029,1
21123,855,814,10,15,12,12,0,53,5515753,43,13,01:38.0,213.383,1
21124,855,155,15,16,7,13,0,53,5517132,44,19,01:39.7,209.63,1
21125,855,813,3,12,14,14,0,53,5517621,50,10,01:37.6,214.093,1
21126,855,153,5,19,16,15,0,53,5520050,41,8,01:37.4,214.608,1
21127,855,811,4,9,9,16,0,53,5526055,42,15,01:38.4,212.436,1
21128,855,22,3,11,13,17,0,53,5527618,53,16,01:39.1,210.993,1
21129,855,5,205,20,18,18,0,53,5541251,50,17,01:39.3,210.532,1
21130,855,15,205,21,19,19,0,53,5549567,49,18,01:39.6,209.973,1
21136,856,20,9,1,2,1,25,55,5881994,55,1,01:39.6,202.941,1
21137,856,1,1,3,1,2,18,55,5894013,54,3,01:40.5,201.216,1
21138,856,17,9,2,4,3,15,55,5894471,55,2,01:40.3,201.547,1
21139,856,18,1,4,3,4,12,55,5896688,55,7,01:40.7,200.716,1
21140,856,4,6,5,6,5,10,55,5897683,41,6,01:40.5,201.04,1
21141,856,13,6,6,5,6,8,55,5907127,51,5,01:40.5,201.052,1
21142,856,153,5,19,11,7,6,55,5931532,55,8,01:40.9,200.257,1
21143,856,3,131,8,7,8,4,55,5936047,49,9,01:41.8,198.624,1
21144,856,67,5,18,13,9,2,55,5944756,50,4,01:40.5,201.06,1
21145,856,814,10,15,9,10,1,55,5950596,50,12,01:42.1,197.978,1
21146,856,16,10,14,10,11,0,55,5953223,49,10,01:42.0,198.149,1
21147,856,22,3,11,18,12,0,55,5975062,54,13,01:42.4,197.458,1
21160,857,20,9,1,1,1,25,60,5435002,60,1,01:27.2,211.463,1
21161,857,18,1,4,4,2,18,60,5443435,60,4,01:28.0,209.737,1
21162,857,4,6,5,3,3,15,60,5459303,58,3,01:28.0,209.771,1
21163,857,17,9,2,2,4,12,60,5460531,59,2,01:27.5,210.808,1
21164,857,30,131,7,11,5,10,60,5500423,48,5,01:28.5,208.359,1
21165,857,3,131,8,7,6,8,60,5501853,59,6,01:28.6,208.239,1
21166,857,1,1,3,5,7,6,60,5519185,58,9,01:28.7,207.955,1
21184,858,1,1,3,2,1,25,55,5831886,51,3,01:43.5,193.255,1
21185,858,4,6,5,5,2,18,55,5840343,41,6,01:43.9,192.412,1
21186,858,18,1,4,3,3,15,55,5857767,51,2,01:43.2,193.83,1
21187,858,17,9,2,4,4,12,55,5867670,51,1,01:42.6,194.854,1
21188,858,13,6,6,6,5,10,55,5882464,51,10,01:44.3,191.722,1
21189,858,3,131,8,7,6,8,55,5884203,55,7,01:44.0,192.266,1
21190,858,30,131,7,8,7,6,55,5907850,48,15,01:44.9,190.575,1
21191,858,16,10,14,9,8,4,55,5909008,53,14,01:44.7,190.952,1
21192,858,814,10,15,10,9,2,55,5932973,49,9,01:44.1,192.032,1
21208,859,17,9,2,2,1,25,71,5537464,71,1,01:15.3,205.942,1
21209,859,20,9,1,1,2,18,71,5554447,68,3,01:16.1,203.906,1
21210,859,18,1,4,3,3,15,71,5565102,63,2,01:15.6,205.244,1
21211,859,4,6,5,5,4,12,71,5572512,65,4,01:16.2,203.625,1
21212,859,13,6,6,7,5,10,71,5604197,64,12,01:17.3,200.753,1
21232,860,18,1,3,2,1,25,58,5649565,56,1,01:29.2,214.053,1
21233,860,20,9,1,6,2,18,58,5651704,57,2,01:29.4,213.503,1
21234,860,1,1,4,1,3,15,58,5653640,57,4,01:29.5,213.214,1
21235,860,17,9,2,5,4,12,58,5654112,57,3,01:29.4,213.452,1
21236,860,4,6,5,12,5,10,58,5671130,52,7,01:30.3,211.469,1
21237,860,155,15,14,13,6,8,58,5686331,55,10,01:30.6,210.668,1
21238,860,8,208,9,17,7,6,58,5687579,50,11,01:30.8,210.346,1
21239,860,815,15,15,22,8,4,58,5689023,46,12,01:30.8,210.151,1
21240,860,817,5,16,10,9,2,58,5689121,53,8,01:30.6,210.733,1
21241,860,814,10,11,15,10,1,58,5689302,57,9,01:30.6,210.703,1
21242,860,818,5,17,11,11,0,58,5689413,52,6,01:30.3,211.476,1
21243,860,3,131,8,7,12,0,58,5707207,53,14,01:30.9,209.948,1
21256,861,4,6,5,8,1,25,56,9891812,53,7,01:41.7,196.25,1
21257,861,815,15,15,9,2,18,56,9894075,54,3,01:41.0,197.531,1
21258,861,1,1,4,1,3,15,56,9906403,50,6,01:41.5,196.523,1
21259,861,17,9,2,4,4,12,56,9909500,52,2,01:41.0,197.539,1
21260,861,8,208,9,10,5,10,56,9921268,53,1,01:40.7,198.117,1
21261,861,811,3,19,13,6,8,56,9929479,55,5,01:41.4,196.785,1
21262,861,814,10,11,14,7,6,56,9936224,55,10,01:41.8,195.983,1
21263,861,818,5,17,18,8,4,56,9938797,55,12,01:41.9,195.785,1
21264,861,807,10,12,16,9,2,56,9939704,51,15,01:42.2,195.304,1
21265,861,30,131,7,3,10,1,56,9941808,53,9,01:41.8,196.096,1
21266,861,20,9,1,5,11,0,56,9967339,50,4,01:41.3,196.905,1
21267,861,817,5,16,15,12,0,56,9968640,54,8,01:41.8,196.104,1
21268,861,3,131,8,7,13,0,56,9970405,51,11,01:41.9,195.898,1
21269,861,18,1,3,2,14,0,56,9971531,50,14,01:42.1,195.443,1
21270,861,13,6,6,12,15,0,56,9989131,56,13,01:42.1,195.537,1
21280,862,3,131,8,1,1,25,56,5786929,40,8,01:41.0,194.356,1
21281,862,18,1,3,5,2,18,56,5807555,56,3,01:40.4,195.411,1
21282,862,1,1,4,7,3,15,56,5812941,40,6,01:40.5,195.201,1
21283,862,17,9,2,6,4,12,56,5814853,52,5,01:40.5,195.279,1
21284,862,20,9,1,11,5,10,56,5817412,33,7,01:40.6,195.063,1
21285,862,154,208,10,10,6,8,56,5818420,35,11,01:41.1,194.062,1
21286,862,811,3,19,14,7,6,56,5821526,37,16,01:41.3,193.731,1
21287,862,813,3,18,13,8,4,56,5822572,36,4,01:40.5,195.294,1
21288,862,4,6,5,9,9,2,56,5824185,41,12,01:41.2,194.001,1
21289,862,155,15,14,3,10,1,56,5825649,40,1,01:40.0,196.314,1
21290,862,815,15,15,8,11,0,56,5827995,37,10,01:41.1,194.156,1
21291,862,814,10,11,15,12,0,56,5829202,40,17,01:41.5,193.339,1
21292,862,13,6,6,12,13,0,56,5829708,48,14,01:41.2,193.832,1
21293,862,8,208,9,4,14,0,56,5837502,43,18,01:41.8,192.777,1
21294,862,807,10,12,16,15,0,56,5838142,48,9,01:41.0,194.337,1
21295,862,818,5,17,24,16,0,56,5838685,48,2,01:40.0,196.198,1
21296,862,817,5,16,17,17,0,56,5850085,40,15,01:41.3,193.811,1
21304,863,20,9,1,1,1,25,57,5710990,41,1,01:36.4,202.151,1
21305,863,8,208,9,11,2,18,57,5714323,41,5,01:37.1,200.617,1
21306,863,154,208,10,7,3,15,57,5721184,42,3,01:36.9,201.006,1
21307,863,17,9,2,3,4,12,57,5749778,45,6,01:37.4,199.956,1
21308,863,3,131,8,5,5,10,57,5766450,41,10,01:38.1,198.646,1
21309,863,814,10,11,10,6,8,57,5768533,41,18,01:38.4,198.056,1
21310,863,4,6,5,9,7,6,57,5768793,44,15,01:38.2,198.397,1
21311,863,1,1,4,2,8,4,57,5769974,38,7,01:37.7,199.351,1
21312,863,13,6,6,14,9,2,57,5775989,42,12,01:38.1,198.558,1
21313,863,30,131,7,22,10,1,57,5782480,39,13,01:38.1,198.548,1
21314,863,815,15,15,8,11,0,57,5783692,39,14,01:38.1,198.512,1
21315,863,807,10,12,13,12,0,57,5787529,46,17,01:38.3,198.177,1
21316,863,155,15,14,12,13,0,57,5801324,54,2,01:36.7,201.48,1
21317,863,818,5,17,17,14,0,57,5804713,43,4,01:37.1,200.737,1
21328,864,813,3,18,1,1,25,66,5949145,26,6,01:27.9,190.635,1
21329,864,4,6,5,2,2,18,66,5952340,46,3,01:27.4,191.761,1
21330,864,8,208,9,4,3,15,66,5953029,50,2,01:26.9,192.758,1
21331,864,154,208,10,3,4,12,66,5963944,53,1,01:26.3,194.295,1
21332,864,155,15,14,9,5,10,66,6013786,45,8,01:28.3,189.857,1
21333,864,20,9,1,7,6,8,66,6016721,65,4,01:27.8,190.935,1
21334,864,3,131,8,6,7,6,66,6027064,45,7,01:28.1,190.107,1
21335,864,1,1,4,24,8,4,66,6027285,50,18,01:28.9,188.465,1
21336,864,18,1,3,10,9,2,66,6034391,41,14,01:28.6,189.09,1
21352,865,17,9,2,1,1,25,78,6366557,45,3,01:18.8,152.579,1
21353,865,3,131,8,2,2,18,78,6367200,46,7,01:19.0,152.246,1
21354,865,4,6,5,5,3,15,78,6367504,45,5,01:18.9,152.478,1
21355,865,20,9,1,9,4,12,78,6367900,43,9,01:19.1,152.056,1
21356,865,1,1,4,3,5,10,78,6370658,46,4,01:18.8,152.577,1
21357,865,13,6,6,7,6,8,78,6372752,41,10,01:19.1,152.008,1
21358,865,814,10,11,14,7,6,78,6408094,51,17,01:19.8,150.757,1
21359,865,807,10,12,10,8,4,78,6409119,35,2,01:18.4,153.322,1
21360,865,8,208,9,8,9,2,78,6410593,51,12,01:19.2,151.73,1
21361,865,811,3,19,13,10,1,78,6411073,51,11,01:19.2,151.843,1
21376,866,1,1,4,2,1,25,70,5549586,59,6,01:17.0,203.837,1
21377,866,154,208,10,7,2,18,70,5552099,57,11,01:17.3,203.194,1
21378,866,815,15,15,15,3,15,70,5554846,67,3,01:16.4,205.454,1
21379,866,20,9,1,1,4,12,70,5556881,70,1,01:15.8,207.249,1
21380,866,4,6,5,3,5,10,70,5562997,42,15,01:17.8,201.742,1
21381,866,3,131,8,5,6,8,70,5563428,67,7,01:17.1,203.732,1
21382,866,17,9,2,4,7,6,70,5564671,62,8,01:17.1,203.544,1
21383,866,8,208,9,12,8,4,70,5565153,70,5,01:16.8,204.517,1
21384,866,155,15,14,11,9,2,70,5574018,61,12,01:17.5,202.669,1
21385,866,13,6,6,6,10,1,70,5574858,69,2,01:16.2,206.08,1
21386,866,814,10,11,8,11,0,70,5587279,63,10,01:17.2,203.312,1
21387,866,807,10,12,13,12,0,70,5595822,62,9,01:17.2,203.357,1
21388,866,813,3,18,22,13,0,70,5596638,67,13,01:17.5,202.604,1
21389,866,817,5,16,14,14,0,70,5614061,70,4,01:16.6,204.931,1
21400,867,4,6,5,11,1,25,57,6256649,40,5,01:43.7,188.185,1
21401,867,8,208,9,5,2,18,57,6263070,43,7,01:43.7,188.148,1
21402,867,30,131,7,12,3,15,57,6269288,43,3,01:43.1,189.22,1
21403,867,17,9,2,19,4,12,57,6270277,40,2,01:42.7,189.923,1
21404,867,807,10,12,8,5,10,57,6276642,40,13,01:44.2,187.174,1
21405,867,3,131,8,6,6,8,57,6277825,54,1,01:42.2,190.953,1
21406,867,814,10,11,10,7,6,57,6279515,45,11,01:44.1,187.398,1
21407,867,18,1,3,9,8,4,57,6281302,48,17,01:44.8,186.138,1
21408,867,815,15,15,15,9,2,57,6284426,43,4,01:43.5,188.439,1
21409,867,811,3,19,14,10,1,57,6292610,44,12,01:44.1,187.38,1
21410,867,817,5,16,17,11,0,57,6293690,44,6,01:43.7,188.17,1
21411,867,813,3,18,3,12,0,57,6311279,43,10,01:44.1,187.465,1
21412,867,808,207,21,20,13,0,57,6332520,54,14,01:44.3,187.125,1
21413,867,5,207,20,16,14,0,57,6351303,40,19,01:45.3,185.275,1
21414,867,819,206,25,23,15,0,57,6353200,43,22,01:46.7,182.832,1
21424,868,17,9,2,2,1,25,52,5111288,49,4,01:34.9,223.393,1
21425,868,4,6,5,1,2,18,52,5114348,49,7,01:35.4,222.336,1
21426,868,20,9,1,4,3,15,52,5116124,52,3,01:34.9,223.48,1
21427,868,13,6,6,5,4,12,52,5120807,50,5,01:35.0,223.141,1
21428,868,8,208,9,6,5,10,52,5121602,50,1,01:34.7,224.037,1
21429,868,154,208,10,9,6,8,52,5128389,50,2,01:34.9,223.51,1
21430,868,30,131,7,3,7,6,52,5140441,52,6,01:35.2,222.789,1
21431,868,1,1,4,8,8,4,52,5147751,44,15,01:36.2,220.515,1
21432,868,811,3,19,13,9,2,52,5154635,48,12,01:35.9,221.228,1
21433,868,18,1,3,16,10,1,52,5155732,52,14,01:36.1,220.714,1
21434,868,155,15,14,17,11,0,52,5156658,48,9,01:35.5,222.12,1
21435,868,807,10,12,14,12,0,52,5159144,37,13,01:36.0,220.956,1
21436,868,817,5,16,12,13,0,52,5162529,49,8,01:35.4,222.19,1
21437,868,818,5,17,23,14,0,52,5164601,49,10,01:35.5,222.036,1
21438,868,3,131,8,11,15,0,52,5168682,49,11,01:35.7,221.489,1
21448,869,4,6,5,1,1,25,67,5465862,66,2,01:19.0,208.319,1
21449,869,18,1,3,6,2,18,67,5472811,67,8,01:19.5,207.205,1
21450,869,8,208,9,10,3,15,67,5482271,62,13,01:19.7,206.555,1
21451,869,155,15,14,12,4,12,67,5487787,56,9,01:19.5,207.163,1
21452,869,20,9,1,2,5,10,67,5489594,61,4,01:19.2,208.011,1
21453,869,815,15,15,17,6,8,67,5493758,62,6,01:19.3,207.725,1
21454,869,30,131,7,3,7,6,67,5494832,57,1,01:18.7,209.163,1
21455,869,17,9,2,8,8,4,67,5512803,59,14,01:19.8,206.361,1
21456,869,807,10,12,4,9,2,67,5514024,56,7,01:19.4,207.458,1
21457,869,3,131,8,21,10,1,67,5514751,59,3,01:19.1,208.158,1
21458,869,814,10,11,9,11,0,67,5525089,67,12,01:19.7,206.56,1
21459,869,13,6,6,13,12,0,67,5537290,67,5,01:19.2,207.843,1
21460,869,817,5,16,11,13,0,67,5542691,44,18,01:20.1,205.66,1
21461,869,818,5,17,15,14,0,67,5542827,59,11,01:19.6,206.747,1
21472,870,1,1,4,1,1,25,69,6065503,65,4,01:25.7,184.082,1
21473,870,8,208,9,5,2,18,69,6066535,41,6,01:25.7,183.972,1
21474,870,154,208,10,2,3,15,69,6076021,59,13,01:26.1,183.284,1
21475,870,20,9,1,3,4,12,69,6077117,68,1,01:24.1,187.453,1
21476,870,4,6,5,6,5,10,69,6092156,65,7,01:25.7,183.951,1
21477,870,18,1,3,4,6,8,69,6095746,58,10,01:25.8,183.751,1
21478,870,811,3,19,9,7,6,69,6099402,65,16,01:26.2,182.863,1
21479,870,17,9,2,11,8,4,69,6099961,41,3,01:25.4,184.674,1
21480,870,13,6,6,7,9,2,69,6103853,54,11,01:25.9,183.561,1
21481,870,3,131,8,13,10,1,69,6116737,58,9,01:25.8,183.753,1
21482,870,807,10,12,10,11,0,69,6122786,60,15,01:26.1,183.235,1
21483,870,814,10,11,12,12,0,69,6128390,57,12,01:26.0,183.441,1
21484,870,813,3,18,8,13,0,69,6129109,63,5,01:25.7,183.983,1
21485,870,815,15,15,14,14,0,69,6129997,65,2,01:25.2,185.073,1
21496,871,18,1,3,1,1,25,44,5348530,40,10,01:54.3,220.611,1
21497,871,20,9,1,10,2,18,44,5362154,39,9,01:54.2,220.795,1
21498,871,8,208,9,3,3,15,44,5373864,34,5,01:53.6,221.879,1
21499,871,807,10,12,11,4,12,44,5376373,40,6,01:53.8,221.645,1
21500,871,13,6,6,14,5,10,44,5378375,30,3,01:53.5,222.223,1
