,iid_target,iid_neighbors
10585,39624,18480
10586,39624,18479
10587,39624,19023
10588,39624,20088
10589,39624,20087
10590,39624,20086
10591,39624,21197
10592,39624,21626
10593,39624,22115
10594,39624,22240
10595,39624,39625
10596,39624,24313
10597,39624,25884
10598,39624,27369
10599,39624,27367
10600,39624,27366
10601,39624,27365
10602,39624,27370
10603,39624,27368
10604,39624,28338
10605,39624,2488
10606,39624,39634
10607,39624,15015
10608,39624,33118
10609,39624,39635
10610,39624,37568
10611,39624,39640
10612,39624,39047
10613,39624,35954
10614,39624,37567
10615,39624,38239
10616,39624,39626
10617,39624,39627
10618,39624,39630
10619,39624,51989
10620,18902,11029
10621,18902,927
10622,18902,18903
10623,35953,32939
10624,35953,11826
10625,35953,5095
10626,35953,5341
10627,35953,7520
10628,35953,2485
10629,35953,19022
10630,35953,19153
10631,35953,20084
10632,35953,2482
10633,35953,2484
10634,35953,39608
10635,35953,21192
10636,35953,21196
10637,35953,26433
10638,35953,24311
10639,35953,43739
10640,35953,22591
10641,35953,15003
10642,35953,28791
10643,35953,23970
10644,35953,23971
10645,35953,23973
10646,35953,24312
10647,35953,33116
10648,35953,15007
10649,35953,18112
10650,35953,26856
10651,35953,27360
10652,35953,15012
10653,35953,32630
10654,35953,39614
10655,35953,37705
10656,35953,32940
10657,35953,33059
10658,35953,39615
10659,35953,38058
10660,35953,39603
10661,35953,39618
10662,35953,39601
10663,35953,39617
10664,35953,35954
10665,35953,46574
10666,35953,36249
10667,35953,39616
10668,35953,36803
10669,35953,39609
10670,35953,39602
10671,12424,12425
10672,21290,12641
10673,21290,20207
10674,21290,20744
10675,21290,21371
10676,21290,25636
10677,21290,25925
10678,21290,34375
10679,21290,27615
10680,21290,2831
10681,53024,48229
10682,32047,49248
10683,30175,8940
10684,32901,14359
10685,13358,13382
10686,39460,12837
10687,4353,48350
10688,48127,43749
10689,5847,26152
10690,30340,48126
10691,11921,27998
10692,26457,21875
10693,26457,21874
10694,26457,43514
10695,26457,43429
10696,26457,43432
10697,11735,40872
10698,11735,41356
10699,25301,19439
10700,25301,18480
10701,25301,18479
10702,25301,19023
10703,25301,20088
10704,25301,20087
10705,25301,20086
10706,25301,21197
10707,25301,21626
10708,25301,22115
10709,25301,22240
10710,25301,39625
10711,25301,25884
10712,25301,27369
10713,25301,27367
10714,25301,27366
10715,25301,27365
10716,25301,27370
10717,25301,27368
10718,25301,28338
10719,25301,2488
10720,25301,39634
10721,25301,15015
10722,25301,33118
10723,25301,39635
10724,25301,37568
10725,25301,39640
10726,25301,39047
10727,25301,35954
10728,25301,37567
10729,25301,38239
10730,25301,39626
10731,25301,39627
10732,25301,39630
10733,25301,51989
10734,10830,10832
10735,10830,14401
10736,10830,2271
10737,18694,11808
10738,18694,49236
10739,18694,40097
10740,2370,21116
10741,11961,6402
10742,18660,43182
10743,18660,43183
10744,18659,43734
10745,18659,39411
10746,18727,46203
10747,17720,17722
10748,17720,17721
10749,8270,7360
10750,8270,46638
10751,31842,7817
10752,22090,22089
10753,22090,50756
10754,22090,28993
10755,22090,30944
10756,39084,22260
10757,39084,9452
10758,39084,28141
10759,39084,37142
10760,39084,32653
10761,15507,7575
10762,1179,40159
10763,11935,34760
10764,13592,9758
10765,13592,26102
10766,13592,27336
10767,40596,19039
10768,10549,28263
10769,10549,26738
10770,10549,28264
10771,50556,45084
10772,37524,8366
10773,48574,19495
10774,48574,38532
10775,22375,5916
10776,35814,39227
10777,31276,14359
10778,34231,34230
10779,5741,23570
10780,5741,32050
10781,38749,16583
10782,51085,6531
10783,51085,14803
10784,51085,51943
10785,51085,44455
10786,51085,14805
10787,5310,27511
10788,18767,50034
10789,7078,32885
10790,2752,2755
10791,2754,2791
10792,2749,2741
10793,15432,21264
10794,722,27577
10795,18792,2268
10796,18792,26665
10797,14478,32176
10798,18804,46200
10799,18772,12566
10800,18772,20872
10801,18772,27716
10802,14700,4759
10803,14700,7070
10804,14700,2402
10805,14700,13906
10806,14700,23195
10807,14700,43395
10808,14182,11461
10809,15651,1442
10810,15651,22389
10811,15651,38440
10812,15651,38459
10813,18779,1888
10814,18779,48042
10815,18815,28484
10816,18821,43258
10817,18821,35511
10818,18827,18828
10819,5622,19354
10820,5622,44661
10821,15286,15098
10822,14628,14608
10823,18950,7166
10824,18950,28839
10825,2114,2120
10826,2114,23617
10827,2584,26582
10828,12215,9403
10829,12215,12217
10830,12215,12209
10831,12215,37996
10832,12215,45572
10833,9416,14734
10834,19008,19007
10835,19008,19009
10836,19008,33660
10837,19008,46480
10838,19007,19009
10839,19007,33660
10840,19007,46480
10841,19006,33660
10842,19009,18369
10843,19009,27657
10844,19009,33660
10845,19009,46480
10846,5406,42140
10847,19019,12218
10848,1013,33341
10849,1013,51777
10850,19045,7089
10851,19045,20311
10852,19043,19042
10853,19043,19041
10854,19042,19041
10855,6454,22918
10856,7403,5627
10857,19055,34377
10858,15994,48763
10859,19051,30009
10860,19050,23909
10861,17703,7683
10862,34048,40154
10863,42473,47909
10864,4820,43398
10865,4820,52521
10866,21635,2573
10867,21635,15305
10868,14199,14314
10869,51164,38310
10870,51543,41321
10871,43659,40500
10872,39733,49983
10873,9406,14743
10874,9406,23627
10875,9406,23626
10876,9406,27845
10877,9406,29076
10878,9406,44377
10879,9406,35969
10880,30666,14098
10881,10434,36707
10882,1019,37080
10883,6128,11426
10884,43301,16230
10885,25389,25521
10886,14962,32908
10887,14962,38976
10888,4185,36932
10889,9403,12217
10890,9403,37996
10891,9403,45572
10892,27303,23196
10893,38182,3495
10894,38182,23747
10895,32939,11826
10896,32939,5095
10897,32939,5341
10898,32939,7520
10899,32939,2485
10900,32939,19023
10901,32939,19022
10902,32939,19153
10903,32939,20084
10904,32939,2482
10905,32939,2484
10906,32939,39608
10907,32939,21192
10908,32939,21196
10909,32939,26433
10910,32939,24311
10911,32939,43739
10912,32939,15003
10913,32939,28791
10914,32939,23970
10915,32939,23971
10916,32939,23973
10917,32939,24312
10918,32939,33116
10919,32939,18112
10920,32939,26856
10921,32939,27360
10922,32939,15012
10923,32939,32630
10924,32939,39614
10925,32939,37705
10926,32939,32940
10927,32939,33059
10928,32939,38058
10929,32939,39603
10930,32939,39618
10931,32939,39601
10932,32939,39617
10933,32939,46574
10934,32939,36249
10935,32939,39616
10936,32939,36803
10937,32939,39609
10938,32939,39602
10939,11826,5095
10940,11826,5341
10941,11826,7520
10942,11826,2485
10943,11826,19022
10944,11826,19153
10945,11826,20084
10946,11826,2482
10947,11826,2484
10948,11826,39608
10949,11826,21192
10950,11826,21196
10951,11826,26433
10952,11826,24311
10953,11826,43739
10954,11826,15003
10955,11826,28791
10956,11826,23970
10957,11826,23971
10958,11826,23973
10959,11826,24312
10960,11826,33116
10961,11826,18112
10962,11826,26856
10963,11826,27360
10964,11826,15012
10965,11826,32630
10966,11826,39614
10967,11826,37705
10968,11826,32940
10969,11826,33059
10970,11826,38058
10971,11826,39603
10972,11826,39618
10973,11826,39601
10974,11826,39617
10975,11826,46574
10976,11826,36249
10977,11826,39616
10978,11826,36803
10979,11826,39609
10980,11826,39602
10981,11531,5240
10982,11531,17279
10983,46888,22095
10984,46888,23325
10985,29979,29978
10986,14990,48208
10987,4513,4515
10988,4513,4516
10989,25153,45693
10990,22533,33937
10991,9329,2244
10992,9329,12161
10993,9329,14303
10994,9329,747
10995,49050,34945
10996,19115,31463
10997,18905,12275
10998,18905,35752
10999,15083,4817
11000,15083,33701
11001,15083,46075
11002,19099,12028
11003,1075,26491
11004,1453,19557
11005,19110,14187
11006,2298,32171
11007,23989,35087
11008,23989,38487
11009,23989,38096
11010,23511,19781
11011,44537,15918
11012,14534,9113
11013,14534,18035
11014,14534,14526
11015,14534,23117
11016,14534,25075
11017,14534,14531
11018,19139,40353
11019,19131,48573
11020,19130,36141
11021,19130,52686
11022,9453,22102
11023,9453,35090
11024,20870,23848
11025,23937,30127
11026,16908,30085
11027,16908,34918
11028,13103,22102
11029,13103,26834
11030,47798,10700
11031,47798,19691
11032,47798,23495
11033,47798,26830
11034,16123,22119
11035,16123,43640
11036,19149,11744
11037,19166,20026
11038,19162,42753
11039,19162,45241
11040,9202,13113
11041,43399,27987
11042,14725,19539
11043,14725,19540
11044,14725,48482
11045,52813,26602
11046,19109,45507
11047,7021,7020
11048,45566,17497
11049,11811,19179
11050,11811,35194
11051,19176,14050
11052,19179,35194
11053,19185,24081
11054,19175,6023
11055,19175,6022
11056,19175,6625
11057,19175,12586
11058,19175,12578
11059,19175,21029
11060,19175,25561
11061,19175,25817
11062,19175,38186
11063,19175,43095
11064,19175,41099
11065,19175,42986
11066,35984,11534
11067,48142,45980
11068,30695,16171
11069,46916,52847
11070,19189,12566
11071,19194,19193
11072,19194,41122
11073,19200,25934
11074,19200,41186
11075,19190,37300
11076,19193,41121
11077,19191,21968
11078,1487,7305
11079,14483,2304
11080,14483,14482
11081,21570,41838
11082,42274,1107
11083,42274,53059
11084,9021,9023
11085,26163,36716
11086,3497,18489
11087,13373,13262
11088,30266,32490
11089,3841,12563
11090,10261,2385
11091,7442,15276
11092,7442,52366
11093,8344,22989
11094,14333,14325
11095,3266,15199
11096,3266,32637
11097,19236,11357
11098,19236,36449
11099,19244,32834
11100,19244,38279
11101,1170,20938
11102,457,49143
11103,17645,37907
11104,10829,469
11105,1089,5453
11106,23173,7254
11107,19259,23331
11108,2423,18664
11109,19252,49316
11110,19253,45689
11111,19282,27935
11112,16258,46630
11113,7279,30285
11114,19275,32592
11115,11807,4800
11116,11807,2406
11117,11807,5091
11118,11807,9887
11119,11807,2398
11120,11807,23954
11121,15613,43846
11122,15613,25933
11123,5856,5853
11124,5856,20153
11125,2808,23630
11126,29844,21799
11127,29844,40419
11128,29844,14547
11129,14622,24616
11130,19311,24705
11131,1293,14194
11132,2910,42333
11133,12276,19356
11134,19305,46516
11135,19347,19348
11136,19347,44382
11137,2843,15500
11138,567,22548
11139,567,24128
11140,2890,1332
11141,2890,24167
11142,19334,36032
11143,19377,10889
11144,19377,19385
11145,19333,47142
11146,38499,35675
11147,8897,7196
11148,8897,8896
11149,8897,9268
11150,8897,13605
11151,8897,20261
11152,8897,39394
11153,8897,13591
11154,8897,30788
11155,8897,27926
11156,8897,28709
11157,8897,30786
11158,8897,32361
11159,8897,13594
11160,8897,13616
11161,8897,13603
11162,8897,13606
11163,13549,6973
11164,13549,9258
11165,25317,6206
11166,45494,18662
11167,45494,44202
11168,45494,47451
11169,45494,36451
11170,45494,30153
11171,45494,49101
11172,45494,36452
11173,45494,46846
11174,45494,31100
11175,45494,36993
11176,6073,38984
11177,19431,12195
11178,19425,38243
11179,795,15689
11180,19433,13890
11181,2906,12352
11182,19437,25288
11183,19444,42145
11184,19444,49921
11185,19438,13190
11186,19439,18480
11187,19439,18479
11188,19439,19023
11189,19439,20088
11190,19439,20087
11191,19439,20086
11192,19439,21197
11193,19439,21626
11194,19439,22115
11195,19439,22240
11196,19439,39625
11197,19439,25884
11198,19439,27369
11199,19439,27367
11200,19439,27366
11201,19439,27365
11202,19439,27370
11203,19439,27368
11204,19439,28338
11205,19439,2488
11206,19439,39634
11207,19439,15015
11208,19439,33118
11209,19439,39635
11210,19439,37568
11211,19439,39640
11212,19439,39047
11213,19439,35954
11214,19439,37567
11215,19439,38239
11216,19439,39626
11217,19439,39627
11218,19439,39630
11219,19439,51989
11220,15476,19471
11221,647,33412
11222,8108,4525
11223,8108,12501
11224,4525,12501
11225,19470,13072
11226,19470,34328
11227,13089,47411
11228,13089,39762
11229,17230,17229
11230,39024,15488
11231,39024,30639
11232,17125,17124
11233,30624,30627
11234,14844,4803
11235,14844,6034
11236,14844,18353
11237,14844,19346
11238,37901,37211
11239,46726,22163
11240,16336,16361
11241,16336,29161
11242,4512,4519
11243,4512,30227
11244,19520,8186
11245,13563,22687
11246,13563,50442
11247,11873,12756
11248,19583,23151
11249,23313,13271
11250,480,10835
11251,480,897
11252,480,2291
11253,480,21094
11254,11673,25694
11255,48875,24065
11256,5819,39416
11257,52801,20542
11258,22472,9014
11259,23606,928
11260,49986,48339
11261,19616,48886
11262,19629,45348
11263,5911,32769
11264,6315,52410
11265,27073,25905
11266,12712,44463
11267,6414,11074
11268,19636,32339
11269,19638,7067
11270,18876,14255
11271,18876,27277
11272,18876,40234
11273,26730,20649
11274,26730,21666
11275,15297,34107
11276,4474,26797
11277,4474,37764
11278,24685,6068
11279,33585,37039
11280,21159,10852
11281,21159,14848
11282,21159,21162
11283,21159,21160
11284,21159,31450
11285,12150,121
11286,12150,12147
11287,12150,30165
11288,12150,31278
11289,12150,38363
11290,121,12147
11291,121,30165
11292,121,31278
11293,121,38363
11294,3337,27554
11295,3325,9732
11296,3408,1538
11297,3543,10603
11298,3371,9187
11299,3371,11265
11300,3371,11872
11301,3371,30306
11302,3371,23065
11303,3371,12893
11304,3371,37762
11305,3371,45228
11306,3371,30307
11307,3371,12892
11308,3371,45531
11309,3416,28953
11310,3383,21696
11311,3383,26029
11312,3397,46521
11313,3475,920
11314,3475,14810
11315,3475,20065
11316,3443,3445
11317,3443,20031
11318,3461,5497
11319,3540,39510
11320,3452,24516
11321,3452,31311
11322,3424,22441
11323,3415,50541
11324,3532,16440
11325,3532,48259
11326,3386,5051
11327,3386,2797
11328,3473,37732
11329,3505,22776
11330,3505,35674
11331,2471,11390
11332,3430,34175
11333,3425,3428
11334,3425,47837
11335,3441,3442
11336,3441,3769
11337,3441,9972
11338,3441,9971
11339,3441,18866
11340,3441,18865
11341,3441,22690
11342,3441,39194
11343,3441,26969
11344,3441,13970
11345,3441,36465
11346,3441,41647
11347,3441,13974
11348,1152,36891
11349,1152,49163
11350,3464,27844
11351,3368,21034
11352,3428,47837
11353,3381,29245
11354,358,5575
11355,3462,25830
11356,3462,25831
11357,3462,43028
11358,3517,35038
11359,3517,45877
11360,3502,10394
11361,3403,24357
11362,3442,3769
11363,3442,9972
11364,3442,9971
11365,3442,18866
11366,3442,18865
11367,3442,22690
11368,3442,39194
11369,3442,26969
11370,3442,36465
11371,3442,41647
11372,3442,13974
11373,3466,602
11374,3493,32650
11375,3370,33744
11376,3495,23747
11377,3541,21499
11378,856,29495
11379,856,32842
11380,3432,24852
11381,3432,34788
11382,3674,11334
11383,3693,34633
11384,3662,7556
11385,3655,48994
11386,3678,35651
11387,3678,52222
11388,3641,14871
11389,3641,31514
11390,3627,24853
11391,3627,24847
11392,3627,23406
11393,3627,32190
11394,2985,7026
11395,2985,16212
11396,2985,18269
11397,2985,804
11398,2985,7636
11399,3622,26473
11400,3608,7330
11401,3608,10718
11402,3608,12939
11403,3608,17679
11404,3608,17678
11405,3608,12938
11406,3608,22416
11407,3612,1640
11408,3634,15394
11409,3634,40606
11410,3630,25918
11411,3666,36874
11412,3666,44669
11413,3661,8844
11414,3661,2680
11415,3661,29571
11416,3661,34257
11417,3661,2666
11418,3661,2650
11419,3661,2652
11420,3661,8841
11421,3624,13887
11422,3624,13921
11423,3624,13922
11424,3624,51629
11425,3669,8503
11426,24232,51513
11427,26833,8876
11428,26833,357
11429,26833,18614
11430,26833,13108
11431,26833,13115
11432,26833,17820
11433,26833,22102
11434,26833,38540
11435,26833,13104
11436,26833,42758
11437,26833,28601
11438,26833,13112
11439,26833,26834
11440,26833,17818
11441,26833,39764
11442,26833,13109
11443,26833,28600
11444,26833,38539
11445,26833,51513
11446,26833,34923
11447,26833,49713
11448,26833,44715
11449,26833,35355
11450,26833,17816
11451,26833,50436
11452,26833,35952
11453,26833,45555
11454,26833,43553
11455,26833,42759
11456,26833,46798
11457,26833,13105
11458,26833,44906
11459,26833,39763
11460,26833,3933
11461,26833,41475
11462,26833,41474
11463,26833,13110
11464,26833,51341
11465,26833,52989
11466,26833,17819
11467,3702,39034
11468,3729,10167
11469,28044,4727
11470,3777,44435
11471,3776,49515
11472,3776,47240
11473,3776,37234
11474,3781,3780
11475,3781,39301
11476,3769,9972
11477,3769,9971
11478,3769,18866
11479,3769,18865
11480,3769,39194
11481,3769,26969
11482,3769,36465
11483,3769,41647
11484,3769,13974
11485,3894,33873
11486,3896,40796
11487,237,14847
11488,237,45815
11489,3842,13499
11490,3867,19749
11491,3849,9743
11492,3886,18229
11493,3887,25638
11494,3887,23778
11495,3254,28107
11496,3871,22261
11497,3846,13835
11498,49809,47063
11499,33016,3168
11500,33016,23364
11501,33016,25011
11502,33016,16914
11503,33016,33779
11504,33016,44277
11505,33016,49602
11506,33016,3167
11507,3917,11581
11508,3917,2426
11509,3917,14804
11510,3919,33208
11511,3919,37619
11512,3929,48027
11513,3995,47032
11514,3985,18612
11515,3985,19959
11516,3985,24240
11517,3985,42662
11518,3985,33714
11519,3985,45556
11520,3985,42753
11521,3985,34637
11522,3985,13142
11523,3985,44476
11524,4059,12718
11525,4051,37750
11526,4051,624
11527,4070,2791
11528,4077,20632
11529,4062,47037
11530,4057,9017
11531,4057,13608
11532,4057,20278
11533,4057,32935
11534,4057,32793
11535,4057,46847
11536,4057,45600
11537,4044,23500
11538,4081,4080
11539,4080,52847
11540,4082,8801
11541,4082,24070
11542,4088,2978
11543,4084,16031
11544,4098,40946
11545,4114,28408
11546,4111,12148
11547,450,2231
11548,4147,3247
11549,4193,19370
11550,4193,23754
11551,4193,26796
11552,4193,29123
11553,4193,46824
11554,4193,46823
11555,4193,48282
11556,1102,29509
11557,4208,21963
11558,4228,4233
11559,4228,20184
11560,4228,22860
11561,4228,28314
11562,4228,13730
11563,4228,33568
11564,4228,2038
11565,4228,36373
11566,4228,13734
11567,4228,2043
11568,4228,31165
11569,4242,13757
11570,4242,25175
11571,4242,25177
11572,4242,49308
11573,4242,28633
11574,4242,28648
11575,4242,37872
11576,4242,49133
11577,4242,39402
11578,4242,43944
11579,4242,50614
11580,4242,51984
11581,4242,51452
11582,4242,51451
11583,4242,52703
11584,4242,49949
11585,4236,21775
11586,4236,48924
11587,4234,40205
11588,4220,4589
11589,4220,21768
11590,4220,21769
11591,4220,48052
11592,4233,20184
11593,4233,22860
11594,4233,2038
11595,4233,2043
11596,4233,31165
11597,4286,33959
11598,2018,17957
11599,2018,2015
11600,4230,2031
11601,4251,14406
11602,1393,1050
11603,1393,24668
11604,4204,22192
11605,4276,39174
11606,4265,21061
11607,4269,18483
11608,1042,20890
11609,4244,13914
11610,2597,18492
11611,2597,24640
11612,2597,41172
11613,4264,25888
11614,4249,10245
11615,4249,18867
11616,4249,24814
11617,4249,26909
11618,4249,26970
11619,4249,27160
11620,4209,22309
11621,4289,18967
11622,4289,3111
11623,4289,46958
11624,4289,51548
11625,4258,23961
11626,4258,34371
11627,4258,31444
11628,4252,27508
11629,4214,22312
11630,4214,50447
11631,4211,6585
11632,4284,16441
11633,4383,16302
11634,4371,26869
11635,4334,2804
11636,4330,8239
11637,4345,6975
11638,4345,12079
11639,4345,19988
11640,4345,39413
11641,4345,51900
11642,4345,34865
11643,4345,48239
11644,4345,43232
11645,4345,49199
11646,4345,48943
11647,4345,42781
11648,4373,20604
11649,4369,23502
11650,4556,13920
11651,4541,4539
11652,4531,4533
11653,4531,4549
11654,4533,4549
11655,4529,4527
11656,4529,21528
11657,4517,39559
11658,4510,1148
11659,4515,4516
